Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
188,Receive,11:34:53.350.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
189,Receive,11:34:53.352.0,0x00000600,Data,Standard,0x08,55 19 53 65 ff b9 3c 00 
190,Send,11:34:53.359.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
191,Receive,11:34:53.360.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
192,Receive,11:34:53.362.0,0x00000600,Data,Standard,0x08,65 29 53 65 ff b9 3c 00 
193,Receive,11:34:53.370.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
194,Send,11:34:53.371.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
195,Receive,11:34:53.372.0,0x00000600,Data,Standard,0x08,75 39 53 65 ff b9 3c 00 
196,Receive,11:34:53.380.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
197,Receive,11:34:53.382.0,0x00000600,Data,Standard,0x08,05 49 53 65 ff b9 3c 00 
198,Send,11:34:53.383.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
199,Receive,11:34:53.390.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
200,Receive,11:34:53.392.0,0x00000600,Data,Standard,0x08,15 59 53 65 ff b9 3c 00 
201,Send,11:34:53.395.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
202,Receive,11:34:53.400.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
203,Receive,11:34:53.402.0,0x00000600,Data,Standard,0x08,25 69 53 65 ff b9 3c 00 
204,Send,11:34:53.407.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
205,Receive,11:34:53.410.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
206,Receive,11:34:53.412.0,0x00000600,Data,Standard,0x08,35 79 53 65 ff b9 3c 00 
207,Receive,11:34:53.414.0,0x00000601,Data,Standard,0x08,5e b9 20 00 00 00 3f f8 
208,Receive,11:34:53.416.0,0x00000602,Data,Standard,0x08,4e b6 40 00 00 00 04 bc 
209,Receive,11:34:53.418.0,0x00000604,Data,Standard,0x08,fb b8 2a 07 82 b8 55 01 
210,Send,11:34:53.419.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
211,Receive,11:34:53.420.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
212,Receive,11:34:53.422.0,0x00000600,Data,Standard,0x08,c5 89 53 65 ff b9 3c 00 
213,Receive,11:34:53.424.0,0x15000010,Data,Extend,0x08,82 46 82 50 82 50 82 50 
214,Receive,11:34:53.426.0,0x15100010,Data,Extend,0x08,82 50 82 50 82 50 82 50 
215,Receive,11:34:53.428.0,0x15200010,Data,Extend,0x08,82 50 82 50 82 50 82 50 
216,Receive,11:34:53.430.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
217,Send,11:34:53.431.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
218,Receive,11:34:53.432.0,0x00000600,Data,Standard,0x08,d5 99 53 65 ff b9 3c 00 
219,Receive,11:34:53.434.0,0x15300010,Data,Extend,0x08,82 50 82 50 82 50 82 5a 
220,Receive,11:34:53.436.0,0x16500015,Data,Extend,0x08,03 1b 4e 00 61 04 00 00 
221,Receive,11:34:53.440.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
222,Receive,11:34:53.442.0,0x00000600,Data,Standard,0x08,e5 a9 53 65 ff b9 3c 00 
223,Send,11:34:53.443.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
224,Receive,11:34:53.444.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
225,Receive,11:34:53.450.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
226,Receive,11:34:53.452.0,0x00000600,Data,Standard,0x08,f5 b9 53 65 ff b9 3c 00 
