DJ2029-G9T0001065,01TMB08S10002AF9S7100030,EBUS 283,9148.322265625,946.9660034179688
DJ2029-G9T0001065,01TMB08S10002AF9S7100032,EBUS 283,9783.8916015625,946.9620361328125
DJ2029-G9T0001066,01TMB08S10002AF9S7100035,EBUS 283,9998.826171875,946.9620361328125
DJ2029-G9V0001069,01TMB08S10002AF9T7100054,EBUS 283,10062.88671875,946.9639892578125
DJ2029-G9V0001069,01TMB08S10002AF9T7100056,EBUS 283,9165.8828125,946.9660034179688
DJ2029-G9V0001069,01TMB08S10002AF9T7100058,EBUS 283,10567.2578125,946.9639892578125
DJ2029-G9V0001075,01TMB08S10002AF9V7100044,EBUS 283,9068.28515625,946.9660034179688
DJ2029-G9V0001075,01TMB08S10002AF9V7100046,EBUS 283,8844.4931640625,946.9660034179688
DJ2029-G9V0001075,01TMB08S10002AF9V7100048,EBUS 283,10533.1298828125,946.9660034179688
DJ2029-G9W0001076,01TMB08S10002AF9V7100061,EBUS 283,9505.2392578125,946.9620361328125
DJ2029-G9X0001080,01TMB08S10002AF9X7100015,EBUS 283,10440.0390625,946.9639892578125
DJ2029-G9X0001081,01TMB08S10002AF9X7100017,EBUS 283,9782.5556640625,946.9639892578125
DJ2029-G9X0001081,01TMB08S10002AF9X7100019,EBUS 283,9817.056640625,946.968017578125
DJ2029-G9X0001081,01TMB08S10002AF9X7100021,EBUS 283,10261.4091796875,946.9660034179688
DJ2029-G9X0001081,01TMB08S10002AF9X7100022,EBUS 283,9233.4873046875,946.968017578125
DJ2029-G9X0001081,01TMB08S10002AF9X7100023,EBUS 283,10394.4716796875,946.9620361328125
DJ2029-G9X0001082,01TMB08S10002AF9X7100025,EBUS 283,9797.6923828125,946.9599609375
DJ2029-G9X0001082,01TMB08S10002AF9X7100028,EBUS 283,9984.310546875,946.9639892578125
DJ2029-G9X0001082,01TMB08S10002AF9X7100030,EBUS 283,8055.06494140625,946.968017578125
DJ2029-G9X0001082,01TMB08S10002AF9X7100032,EBUS 283,8384.7861328125,946.968017578125
DJ2029-G9X0001082,01TMB08S10002AF9X7100026,EBUS 283,8640.654296875,946.9660034179688
DJ2029-G9X0001083,01TMB08S10002AF9X7100036,EBUS 283,8103.46044921875,946.9620361328125
DJ2029-G9X0001083,01TMB08S10002AF9X7100039,EBUS 283,7243.5693359375,946.9660034179688
DJ2029-G9Y0001084,01TMB08S10002AF9X7100046,EBUS 283,8208.8291015625,946.9660034179688
