Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
182,Receive,05:30:54.559.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
183,Receive,05:30:54.575.0,0x00000600,Data,Standard,0x08,05 29 50 a5 ff c2 e4 00 
184,Receive,05:30:54.575.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
185,Receive,05:30:54.575.0,0x00000600,Data,Standard,0x08,15 39 50 a5 ff c2 e4 00 
186,Send,05:30:54.575.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
187,Receive,05:30:54.590.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
188,Receive,05:30:54.590.0,0x00000600,Data,Standard,0x08,65 49 50 a5 ff c2 e4 00 
189,Receive,05:30:54.590.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
190,Receive,05:30:54.590.0,0x00000600,Data,Standard,0x08,75 59 50 a5 ff c2 e4 00 
191,Receive,05:30:54.606.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
192,Receive,05:30:54.606.0,0x00000600,Data,Standard,0x08,45 69 50 a5 ff c2 e4 00 
193,Receive,05:30:54.606.0,0x00000601,Data,Standard,0x08,ee 09 20 00 00 00 3f f8 
194,Receive,05:30:54.606.0,0x00000602,Data,Standard,0x08,c8 06 40 00 00 00 03 8d 
195,Receive,05:30:54.606.0,0x00000604,Data,Standard,0x08,f7 08 28 6b 81 9e 32 91 
196,Receive,05:30:54.621.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
197,Receive,05:30:54.621.0,0x00000600,Data,Standard,0x08,55 79 50 a5 ff c2 e4 00 
198,Receive,05:30:54.621.0,0x15000010,Data,Extend,0x08,7e 04 7d fa 7e 04 7e 04 
199,Receive,05:30:54.621.0,0x15100010,Data,Extend,0x08,7e 04 7e 04 7e 04 7d fa 
200,Receive,05:30:54.621.0,0x15200010,Data,Extend,0x08,7e 04 7e 04 7e 04 7e 04 
201,Receive,05:30:54.621.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
202,Receive,05:30:54.621.0,0x00000600,Data,Standard,0x08,a5 89 50 a5 ff c2 e4 00 
203,Receive,05:30:54.636.0,0x15300010,Data,Extend,0x08,7d fa 7e 04 7e 04 7d fa 
204,Receive,05:30:54.636.0,0x16500015,Data,Extend,0x08,46 16 43 00 1a 05 00 00 
205,Receive,05:30:54.636.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
206,Receive,05:30:54.636.0,0x00000600,Data,Standard,0x08,b5 99 50 a5 ff c2 e4 00 
207,Receive,05:30:54.636.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
208,Receive,05:30:54.636.0,0x0000032e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
209,Receive,05:30:54.652.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
210,Receive,05:30:54.652.0,0x00000600,Data,Standard,0x08,85 a9 50 a5 ff c2 e4 00 
211,Receive,05:30:54.652.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
212,Receive,05:30:54.652.0,0x00000600,Data,Standard,0x08,95 b9 50 a5 ff c2 e4 00 
213,Receive,05:30:54.667.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
214,Receive,05:30:54.667.0,0x00000600,Data,Standard,0x08,e5 c9 50 a5 ff c2 e4 00 
215,Receive,05:30:54.682.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
216,Receive,05:30:54.682.0,0x00000600,Data,Standard,0x08,f5 d9 50 a5 ff c2 e4 00 
217,Receive,05:30:54.682.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
218,Receive,05:30:54.682.0,0x00000600,Data,Standard,0x08,c5 e9 50 a5 ff c2 e4 00 
219,Send,05:30:54.682.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
220,Receive,05:30:54.697.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
221,Receive,05:30:54.697.0,0x00000600,Data,Standard,0x08,d5 f9 50 a5 ff c2 e4 00 
222,Receive,05:30:54.713.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
223,Receive,05:30:54.713.0,0x00000600,Data,Standard,0x08,25 09 50 a5 ff c2 e4 00 
224,Receive,05:30:54.713.0,0x00000601,Data,Standard,0x08,ee 09 20 00 00 00 3f f8 
225,Receive,05:30:54.713.0,0x00000602,Data,Standard,0x08,c8 06 40 00 00 00 03 8d 
226,Receive,05:30:54.713.0,0x00000604,Data,Standard,0x08,f7 08 28 6b 81 9e 32 91 
227,Receive,05:30:54.713.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
228,Receive,05:30:54.713.0,0x00000600,Data,Standard,0x08,25 09 50 a5 ff c2 e4 00 
229,Receive,05:30:54.713.0,0x15000010,Data,Extend,0x08,7e 04 7d fa 7e 04 7e 04 
230,Receive,05:30:54.728.0,0x15100010,Data,Extend,0x08,7e 04 7e 04 7e 04 7d fa 
231,Receive,05:30:54.728.0,0x15200010,Data,Extend,0x08,7e 04 7e 04 7e 04 7e 04 
232,Receive,05:30:54.728.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
233,Receive,05:30:54.728.0,0x00000600,Data,Standard,0x08,35 19 50 a5 ff c2 e4 00 
234,Receive,05:30:54.728.0,0x15300010,Data,Extend,0x08,7d fa 7e 04 7e 04 7d fa 
